index,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
436,9699,57,Graduation,Divorced,67272.0,21-12-2013,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,11,0,0,1,December,733
1468,7196,73,PhD,Married,41145.0,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,11,0,1,2,Feb,13
21,5376,44,Graduation,Married,2447.0,06-01-2013,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,11,0,1,1,Yan,1730
1600,5272,58,Master,Married,53843.0,27-06-2013,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,11,0,1,1,Jun,562
1497,2072,54,PhD,Together,53374.0,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,11,1,1,1,Aug,1064
183,10796,39,Master,Married,30477.0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,11,0,1,1,Yan,66
940,8957,71,2n Cycle,Single,64831.0,10-06-2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,11,0,0,2,Jun,1120
996,8492,45,Graduation,Together,75437.0,09-11-2013,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,11,0,1,0,November,1493
129,11051,67,PhD,Together,77376.0,10-05-2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,11,0,1,2,May,661
1871,8602,59,Graduation,Divorced,69932.0,12-06-2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,11,0,0,1,Jun,1049
683,10120,68,Graduation,Together,38946.0,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,11,0,1,1,Oct,257
2190,4418,40,Master,Single,89616.0,25-02-2013,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,11,1,0,0,Feb,1644
1228,8210,48,Master,Married,54730.0,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,11,0,1,1,Aug,405
2222,10659,44,2n Cycle,Together,7500.0,07-05-2013,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,11,0,1,1,May,53
1868,8486,52,Master,Together,30538.0,01-10-2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,11,0,1,1,Oct,367
1704,7349,50,Basic,Together,9722.0,02-10-2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,11,1,1,1,Oct,103
804,3483,65,Graduation,Married,48192.0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,11,1,1,0,Apr,1526
739,5564,54,Graduation,Together,62882.0,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,11,0,1,1,Aug,1338
1306,3972,47,Graduation,Together,50200.0,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,11,0,1,2,Apr,401
845,5848,53,Graduation,Together,81205.0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,11,1,1,0,Yan,2009
1052,4475,74,PhD,Married,69098.0,16-02-2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,11,0,1,0,Feb,2440
1793,1250,47,Graduation,Single,37697.0,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,11,0,0,1,Feb,84
1335,11039,48,Graduation,Married,51948.0,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,11,0,1,1,Sep,311
709,4301,52,Master,Married,35178.0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,11,1,1,1,Yan,59
1609,9971,59,PhD,Married,65526.0,11-04-2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,11,0,1,1,Apr,506
2140,10432,49,Graduation,Divorced,19346.0,30-01-2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,11,0,0,1,Yan,22
548,9671,55,Graduation,Married,19514.0,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,11,1,1,2,Yan,69
2233,9432,46,Graduation,Together,666666.0,02-06-2013,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,11,0,1,1,Jun,62
1760,2118,59,2n Cycle,Married,62905.0,10-09-2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,11,0,1,1,Sep,622
10,1994,40,Graduation,Married,51381.5,15-11-2013,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,November,19
1095,9964,44,Graduation,Single,61825.0,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,11,0,0,1,Aug,424
2239,9405,69,PhD,Married,52869.0,15-10-2012,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,11,1,1,2,Oct,172
1416,524,57,Basic,Together,22634.0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,11,0,1,0,Yan,96
1574,8685,46,Graduation,Married,42014.0,17-08-2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,11,1,1,1,Aug,436
40,8601,43,Graduation,Married,80011.0,29-04-2013,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,11,0,1,1,Apr,1395
1843,3170,66,Master,Together,68148.0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,11,0,1,0,Aug,1042
705,6988,37,Graduation,Married,71952.0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,11,0,1,1,Yan,1443
1044,6287,37,Graduation,Together,34728.0,30-07-2013,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,11,1,1,1,July,36
1603,800,63,Graduation,Together,44512.0,30-08-2013,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,11,0,1,2,Aug,32
75,5846,46,Graduation,Divorced,40246.0,19-12-2012,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,11,0,0,1,December,13
585,8036,52,2n Cycle,Together,26850.0,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,11,0,1,2,Apr,63
175,8717,48,PhD,Married,80427.0,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,11,0,1,1,Sep,1835
456,4947,57,2n Cycle,Single,89572.0,15-09-2012,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,11,1,0,0,Sep,2059
1853,9595,62,Graduation,Together,64260.0,11-01-2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,11,1,1,0,Yan,1574
1991,8212,52,Master,Married,39791.0,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,11,0,1,1,March,174
1108,4741,49,2n Cycle,Married,65463.0,30-01-2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,11,0,1,1,Yan,562
516,11025,62,Graduation,Married,36443.0,03-02-2013,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,11,0,1,2,Feb,138
1113,7451,63,Master,Single,98777.0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,11,0,0,0,Feb,2008
1347,4698,40,PhD,Married,50150.0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,11,0,1,0,Jun,410
1161,8432,67,Graduation,Together,54450.0,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,11,0,1,2,Sep,684
1492,1763,35,Graduation,Together,87679.0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,11,1,1,0,July,2524
1905,544,69,Graduation,Married,62820.0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,11,0,1,0,May,976
966,10489,50,Graduation,Married,92955.0,19-08-2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,11,1,1,0,Aug,1778
131,433,65,Master,Alone,61331.0,10-03-2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,11,0,0,2,March,632
2088,6507,43,Graduation,Single,30828.0,04-10-2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,11,0,0,1,Oct,56
1814,10177,69,Graduation,Divorced,72071.0,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,11,0,0,1,Feb,1338
2115,9907,54,Master,Together,66476.0,04-12-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,11,0,1,1,December,1013
1080,3535,58,Graduation,Single,66294.0,17-03-2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,11,0,0,0,March,967
1859,521,38,Graduation,Together,54006.0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,11,0,1,1,Sep,581
1546,6365,36,2n Cycle,Married,30390.0,02-09-2013,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,11,0,1,0,Sep,80
886,7023,70,PhD,Single,46231.0,26-11-2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,11,0,0,3,November,263
654,3277,68,Graduation,Divorced,49431.0,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,11,0,0,1,Aug,365
233,9617,72,Graduation,Single,15033.0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,11,0,0,0,Apr,19
282,8652,77,Graduation,Together,37760.0,31-08-2012,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,11,0,1,0,Aug,317
1596,24,63,Master,Together,17144.0,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,11,0,1,2,Feb,47
746,7235,48,2n Cycle,Married,17003.0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,11,0,1,1,December,38
1503,3594,50,Master,Married,54108.0,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,11,0,1,2,November,747
58,8557,41,Graduation,Single,51381.5,17-06-2013,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,11,0,0,1,Jun,46
1189,5231,49,2n Cycle,Married,45894.0,27-02-2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,11,0,1,2,Feb,51
1249,10833,48,Graduation,Married,65106.0,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,11,0,1,1,May,973
824,5536,64,Graduation,Together,87771.0,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,11,1,1,1,May,1957
2205,5959,55,Graduation,Single,35893.0,15-10-2012,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,11,0,0,2,Oct,199
230,6798,57,Graduation,Single,37070.0,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,11,1,0,2,March,433
1000,10473,67,PhD,Widow,78028.0,10-09-2012,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,11,1,0,1,Sep,528
400,2488,67,2n Cycle,Divorced,31395.0,23-03-2013,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,11,0,0,2,March,64
1484,8370,47,2n Cycle,Together,75484.0,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,11,0,1,1,Aug,1159
1396,8663,49,Graduation,Divorced,39996.0,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,11,0,0,2,May,15
1435,922,44,2n Cycle,Married,31086.0,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,11,0,1,2,May,48
1576,2130,41,Graduation,Together,45203.0,23-03-2014,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,11,1,1,2,March,147
2176,1544,56,Master,Divorced,81380.0,22-12-2012,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,11,0,0,0,December,1893
1686,1891,43,Master,Divorced,78789.0,08-08-2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,11,1,0,0,Aug,1754
1491,7494,73,PhD,Divorced,42873.0,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,11,0,0,2,Yan,269
2219,9246,38,Master,Together,40101.0,14-10-2012,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,11,0,1,1,Oct,415
286,10983,71,Graduation,Together,75278.0,29-01-2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,11,0,1,0,Yan,930
685,10142,47,PhD,Divorced,66476.0,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,11,0,0,1,March,689
2209,6168,60,Graduation,Divorced,45146.0,15-07-2013,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,11,0,0,2,July,53
509,8939,64,Graduation,Divorced,61250.0,16-12-2012,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,11,0,0,1,December,730
977,1600,58,Master,Married,56962.0,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,11,0,1,3,Oct,411
1551,7725,58,2n Cycle,Married,76800.0,08-03-2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,11,0,1,0,March,641
1279,907,48,Graduation,Married,46149.0,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,11,0,1,1,November,362
544,7822,47,Graduation,Together,54058.0,04-06-2013,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,11,0,1,1,Jun,662
160,2795,65,Master,Single,30523.0,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,11,0,0,3,July,13
969,3933,43,Graduation,Together,44010.0,13-10-2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,11,0,1,1,Oct,662
844,5332,63,2n Cycle,Married,82504.0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,11,0,1,0,July,1066
1253,961,51,Graduation,Married,74716.0,12-09-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,11,0,1,1,Sep,860
598,6919,45,2n Cycle,Married,26224.0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,11,0,1,1,Jun,63
63,6518,72,PhD,Widow,67680.0,11-06-2013,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,11,0,0,1,Jun,606
1621,9668,52,Graduation,Married,18793.0,12-01-2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,11,0,1,1,Yan,77
1202,3602,65,Master,Married,51412.0,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,11,0,1,1,December,195
523,4943,70,Graduation,Married,70503.0,30-09-2012,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,11,0,1,0,Sep,1727
995,5184,28,Graduation,Single,34824.0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,11,0,0,0,March,23
100,1473,63,2n Cycle,Single,47823.0,23-07-2013,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,11,0,0,1,July,72
934,4843,71,Graduation,Single,75127.0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,11,0,0,0,May,833
2208,3850,60,Basic,Together,14918.0,07-12-2012,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,11,0,1,1,December,43
165,4370,57,Graduation,Together,43482.0,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,11,0,1,3,November,88
1051,9725,57,PhD,Together,28764.0,05-06-2014,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,11,0,1,2,Jun,12
1666,6912,56,PhD,Married,63246.0,20-08-2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,11,0,1,2,Aug,772
290,9262,39,2n Cycle,Together,32414.0,04-07-2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,11,0,1,0,July,52
1355,3834,61,Graduation,Single,69627.0,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,11,0,0,1,March,861
180,7698,47,PhD,Married,51650.0,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,11,0,1,1,May,191
1410,618,46,PhD,Married,69389.0,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,11,0,1,1,Sep,797
139,1461,58,PhD,Divorced,36921.0,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,11,0,0,2,July,38
1874,4796,71,Graduation,Divorced,49638.0,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,11,0,0,1,Apr,39
1739,1064,52,PhD,Married,42403.0,11-12-2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,December,42
1127,1010,46,Graduation,Together,46931.0,24-04-2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,11,0,1,3,Apr,78
1892,5790,38,Graduation,Married,31158.0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Yan,72
1903,2337,52,Graduation,Divorced,29819.0,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,11,0,0,1,Oct,39
1990,10949,60,PhD,Divorced,72968.0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,11,1,0,0,December,1958
1681,5939,52,Graduation,Together,38232.0,17-01-2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,11,0,1,2,Yan,122
1801,6977,49,Graduation,Together,75702.0,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,11,0,1,1,Oct,1921
1461,9483,64,Graduation,Together,57957.0,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,11,0,1,1,Aug,637
1714,4055,31,Basic,Single,18746.0,29-05-2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,11,0,0,1,May,64
1083,9523,41,Graduation,Together,40479.0,17-08-2013,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,11,0,1,1,Aug,15
1165,3598,51,Graduation,Married,62710.0,23-05-2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,11,0,1,1,May,606
145,9949,47,Graduation,Married,59809.0,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,11,0,1,2,Oct,877
500,9135,73,Graduation,Together,27203.0,06-08-2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,11,0,1,2,Aug,64
1601,5453,67,Master,Married,90226.0,26-09-2012,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,11,0,1,0,Sep,2352
1582,3503,73,Graduation,Divorced,82460.0,02-12-2013,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,11,0,0,0,December,974
780,3194,49,PhD,Single,71466.0,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,11,0,0,0,Apr,1230
1577,9298,76,PhD,Together,81574.0,28-04-2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,11,0,1,0,Apr,1798
407,8890,52,PhD,Divorced,65808.0,30-05-2014,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,11,0,0,2,May,272
737,6255,71,Master,Together,70545.0,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,11,0,1,1,Jun,334
857,425,38,Graduation,Married,55357.0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,11,0,1,2,Feb,727
1998,5370,50,PhD,Married,32644.0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,11,0,1,1,Yan,413
795,199,61,Master,Single,45183.0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,11,0,0,0,Yan,315
69,1357,53,Graduation,Together,74854.0,08-04-2013,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,11,0,1,3,Apr,1562
325,7214,66,Graduation,Married,62187.0,05-07-2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,11,0,1,0,July,1283
146,10837,48,Graduation,Married,23957.0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,11,1,1,1,Oct,68
152,7798,51,2n Cycle,Together,46344.0,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,11,0,1,1,December,429
496,8737,45,Graduation,Divorced,55563.0,05-04-2014,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,11,0,0,1,Apr,43
2227,4201,61,Graduation,Single,57967.0,03-03-2013,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,11,0,0,1,March,468
762,6406,35,Master,Married,78285.0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,11,0,1,0,Oct,1427
1089,7348,65,PhD,Single,71691.0,17-03-2014,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,11,1,0,0,March,1192
1935,1403,48,2n Cycle,Together,34984.0,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,11,0,1,2,Sep,38
191,5602,34,PhD,Together,66973.0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,11,0,1,0,May,1282
2037,5872,72,Graduation,Single,60689.0,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,11,0,0,1,Jun,639
1644,3091,42,2n Cycle,Together,75774.0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,11,0,1,1,May,823
1293,7128,46,PhD,Single,42997.0,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,December,15
1833,5866,49,Graduation,Together,48186.0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,11,0,1,1,March,219
1094,6466,58,PhD,Married,57236.0,12-03-2014,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,11,0,1,2,March,121
1967,3595,60,Graduation,Together,77226.0,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,11,0,1,1,Feb,1138
809,9145,51,Graduation,Single,72504.0,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,11,0,0,1,Apr,1478
1099,6001,44,Graduation,Married,56775.0,02-01-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,11,0,1,1,Yan,937
1696,1890,52,2n Cycle,Together,42033.0,19-09-2012,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,Sep,25
1887,5113,52,PhD,Divorced,86979.0,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,11,1,0,0,November,1702
1128,8977,38,Basic,Single,16581.0,12-01-2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,11,0,0,0,Yan,24
2054,6382,70,Graduation,Together,48794.0,26-06-2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,11,0,1,2,Jun,54
1740,48,59,Graduation,Together,55761.0,24-04-2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,11,0,1,1,Apr,184
1409,10010,70,PhD,Divorced,36957.0,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,11,1,0,2,Sep,152
1181,8387,66,Graduation,Married,43140.0,05-01-2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,11,0,1,1,Yan,235
1368,4096,55,Master,Divorced,41335.0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,11,0,0,1,December,187
1412,361,54,Master,Married,43142.0,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,Feb,20
239,11004,130,2n Cycle,Single,60182.0,17-05-2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,11,0,0,1,May,22
2007,405,59,Graduation,Divorced,41638.0,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,11,0,0,1,Feb,441
1607,4656,33,2n Cycle,Single,51250.0,30-03-2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,11,0,0,1,March,710
1675,4712,32,2n Cycle,Together,20193.0,28-11-2012,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,11,0,1,0,November,82
703,8029,35,Master,Single,90247.0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,11,1,0,0,Apr,1621
1069,2875,45,Graduation,Married,67023.0,04-03-2014,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,11,0,1,0,March,906
867,4259,37,Master,Single,19485.0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,Sep,10
1213,697,54,Graduation,Together,74918.0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,11,0,1,0,March,2047
1673,3433,68,2n Cycle,Married,72635.0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,11,0,1,0,Jun,981
2213,3661,28,2n Cycle,Single,80617.0,12-10-2012,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,11,0,0,0,Oct,1435
2130,3006,47,Graduation,Divorced,30992.0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,Apr,43
903,2727,50,Graduation,Together,57100.0,04-12-2013,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,11,0,1,0,December,409
1174,8686,44,Basic,Together,23724.0,08-01-2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Yan,75
1269,9400,65,2n Cycle,Single,85485.0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,11,0,0,0,Jun,1383
119,9862,54,Graduation,Together,21918.0,14-11-2013,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,11,0,1,1,November,33
1653,4931,46,Graduation,Together,157146.0,29-04-2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,11,0,1,0,Apr,1730
