ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
1501,41,PhD,Married,160803.0,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,11,0,1,0,Aug,1717
10767,34,PhD,Together,77845.0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,11,0,1,0,May,1346
7279,54,PhD,Together,69476.0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,11,0,1,0,Sep,1044
7230,63,PhD,Divorced,50611.0,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,11,1,0,1,Oct,493
143,53,Graduation,Single,61209.0,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,11,0,0,0,Aug,957
450,65,Master,Together,42315.0,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,11,0,1,1,July,270
9316,71,Basic,Together,13084.0,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,11,0,1,0,November,29
6379,74,Master,Widow,47570.0,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,11,1,0,2,May,121
9239,62,Master,Married,61923.0,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,11,0,1,2,July,126
8315,28,Graduation,Single,34824.0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,11,0,0,0,March,23
2868,74,PhD,Single,26518.0,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,11,1,0,2,Apr,57
10888,62,Graduation,Single,45938.0,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,11,0,0,0,November,636
1277,63,Graduation,Together,78468.0,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,11,0,1,0,Apr,1004
9977,50,Graduation,Divorced,78901.0,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,11,0,0,1,Sep,734
10196,45,Graduation,Married,71427.0,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,11,0,1,2,March,614
6384,45,Graduation,Divorced,71022.0,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,11,0,0,1,Feb,1453
8029,35,Master,Single,90247.0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,11,1,0,0,Apr,1621
968,55,Master,Divorced,41335.0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,11,0,0,1,December,187
6988,37,Graduation,Married,71952.0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,11,0,1,1,Yan,1443
4472,53,PhD,Divorced,35682.0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,11,0,0,1,Jun,57
6991,72,Graduation,Divorced,43185.0,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,11,0,0,1,Apr,637
3336,75,PhD,Together,66375.0,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,11,0,1,1,November,948
4301,52,Master,Married,35178.0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,11,1,1,1,Yan,59
1940,37,Graduation,Married,25252.0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,July,18
1272,58,Master,Single,55250.0,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,11,0,0,1,Oct,903
1388,48,Graduation,Single,33249.0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,11,0,0,1,Feb,112
1044,70,Graduation,Together,58398.0,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,11,0,1,0,May,596
6969,41,Graduation,Together,50272.0,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,11,0,1,1,Aug,233
10479,48,PhD,Married,76618.0,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,11,0,1,0,December,1511
3619,63,2n Cycle,Divorced,87305.0,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,11,1,0,0,Sep,1152
1715,45,Graduation,Together,25851.0,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Feb,48
10159,53,Graduation,Divorced,58710.0,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,11,0,0,1,March,1185
1463,65,Graduation,Single,45160.0,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,March,21
5114,58,Master,Married,74806.0,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,11,0,1,1,December,965
4990,69,Graduation,Married,59111.0,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,11,0,1,0,May,869
4329,39,PhD,Married,18988.0,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,11,0,1,1,May,16
10936,58,Graduation,Married,72190.0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,11,0,1,0,Feb,1947
4692,47,Graduation,Married,7500.0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,11,1,1,1,Aug,71
7212,57,Graduation,Married,44794.0,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,11,0,1,1,Jun,65
6086,68,Graduation,Married,80395.0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,11,0,1,0,November,1380
437,47,Master,Divorced,75012.0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,11,0,0,0,Yan,1027
11171,58,Master,Married,56962.0,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,11,0,1,3,Oct,411
11101,32,Graduation,Together,89891.0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,11,0,1,0,Apr,836
5329,74,PhD,Divorced,35946.0,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,11,0,0,2,Sep,11
610,70,PhD,Together,53593.0,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,11,0,1,2,Aug,480
9384,45,Graduation,Married,66373.0,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,11,0,1,2,Jun,606
5956,75,PhD,Divorced,45072.0,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,11,0,0,3,Oct,284
10430,50,Graduation,Divorced,89694.0,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,11,0,0,2,Oct,1472
7875,74,Graduation,Married,72025.0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,11,1,1,0,Apr,1677
7072,50,Graduation,Married,67432.0,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,11,0,1,1,March,1335
6255,71,Master,Together,70545.0,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,11,0,1,1,Jun,334
6516,34,Basic,Married,17487.0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,March,18
5564,54,Graduation,Together,62882.0,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,11,0,1,1,Aug,1338
5682,70,PhD,Single,64108.0,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,11,0,0,1,March,1099
7458,67,Master,Together,34941.0,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,11,0,1,2,March,97
5237,73,PhD,Single,48767.0,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,11,0,0,3,Yan,63
7761,45,2n Cycle,Together,38702.0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,11,0,1,1,Aug,109
5278,59,Graduation,Married,82224.0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,11,0,1,0,Yan,902
3560,71,Graduation,Together,83844.0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,11,0,1,0,May,1574
7235,48,2n Cycle,Married,17003.0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,11,0,1,1,December,38
10548,28,Graduation,Single,71163.0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,11,0,0,0,March,960
2281,53,Graduation,Single,33697.0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,11,0,0,1,Sep,28
4073,69,2n Cycle,Married,63564.0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,11,1,1,0,Yan,1215
6974,51,PhD,Together,83443.0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,11,0,1,0,December,1497
7938,65,PhD,Together,51518.0,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,11,0,1,1,Oct,449
7094,48,Graduation,Widow,58330.0,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,11,0,0,1,December,1064
3667,54,Graduation,Married,80952.0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,11,1,1,0,Feb,1757
7723,44,Graduation,Together,75507.0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,11,0,1,0,May,1440
3870,45,2n Cycle,Together,63855.0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,11,0,1,0,Feb,1006
4012,51,PhD,Together,62220.0,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,11,1,1,1,Aug,1226
5909,59,Graduation,Married,58512.0,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,11,0,1,1,Sep,1171
10470,44,Master,Married,40662.0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,11,0,1,1,March,92
6488,64,PhD,Married,38829.0,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,11,0,1,1,Apr,99
10270,42,2n Cycle,Married,35523.0,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,66
6887,56,Graduation,Single,79146.0,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,11,0,0,2,Apr,564
6406,35,Master,Married,78285.0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,11,0,1,0,Oct,1427
7573,45,PhD,Single,31626.0,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,11,1,0,1,May,86
4508,71,Graduation,Single,75127.0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,11,0,0,0,May,833
221,68,Graduation,Married,48726.0,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,11,0,1,1,Apr,242
5331,46,Graduation,Married,74985.0,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,11,0,1,0,Sep,1869
1911,36,Graduation,Together,67430.0,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,11,0,1,0,Sep,1364
20,58,2n Cycle,Married,46891.0,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,11,0,1,1,Sep,183
8786,67,Master,Married,62058.0,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,11,0,1,1,May,450
10582,44,Graduation,Married,72063.0,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,11,0,1,1,July,758
1915,72,PhD,Married,78939.0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,11,0,1,0,December,1507
8897,58,Graduation,Single,42720.0,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,11,1,0,2,Apr,654
2371,51,Graduation,Married,33622.0,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,11,0,1,2,Apr,81
4303,66,PhD,Together,6835.0,08-12-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,11,0,1,1,December,137
6825,70,Graduation,Together,41452.0,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,March,16
1072,58,PhD,Single,40760.0,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,11,0,0,1,Aug,93
4964,65,PhD,Together,74250.0,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,11,0,1,0,Yan,1158
2461,68,Master,Single,51124.0,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,11,0,0,2,December,43
10736,52,Graduation,Single,72258.0,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,11,0,0,1,Sep,1525
3194,49,PhD,Single,71466.0,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,11,0,0,0,Apr,1230
10839,47,Graduation,Together,36283.0,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,11,0,1,2,Apr,29
49,53,Graduation,Single,20587.0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,11,0,0,1,May,25
4290,51,Graduation,Married,30467.0,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,March,24
10219,51,Graduation,Together,31590.0,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,Jun,38
4211,37,Basic,Married,20425.0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,57
1135,63,Master,Together,17144.0,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,11,0,1,2,Feb,47
6299,55,PhD,Divorced,42564.0,02-01-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,11,1,0,1,Yan,813
10846,45,Master,Married,43783.0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,11,0,1,1,May,629
347,47,Graduation,Divorced,40780.0,08-09-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,11,0,0,1,Sep,377
6543,78,Master,Together,62847.0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,11,0,1,0,Yan,1612
10446,66,PhD,Married,82017.0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,11,1,1,0,November,729
3479,73,Graduation,Single,16813.0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,11,0,0,0,July,50
11075,45,Graduation,Married,51267.0,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,11,0,1,2,Oct,270
4442,62,Graduation,Single,46524.0,05-04-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,11,0,0,1,Apr,177
199,61,Master,Single,45183.0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,11,0,0,0,Yan,315
6722,69,PhD,Married,70421.0,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,11,0,1,1,Jun,767
796,58,2n Cycle,Divorced,60161.0,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,11,0,0,1,Oct,1071
3749,50,Graduation,Together,73926.0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,11,0,1,0,March,1580
8523,55,Graduation,Married,19329.0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,11,0,1,1,December,60
310,53,Master,Married,61872.0,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,11,0,1,1,December,573
8629,67,Graduation,Widow,46984.0,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,11,0,0,2,March,41
236,72,Graduation,Married,34838.0,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,11,0,1,2,Yan,170
9930,79,PhD,Single,82716.0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,11,0,0,0,November,1167
3483,65,Graduation,Married,48192.0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,11,1,1,0,Apr,1526
4599,47,Master,Married,49681.0,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,11,0,1,2,November,458
7326,52,Master,Married,56850.0,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,11,0,1,1,March,63
7352,66,Graduation,Married,55267.0,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,11,0,1,1,Oct,405
2350,51,Graduation,Married,59666.0,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,11,0,1,2,March,1027
9145,51,Graduation,Single,72504.0,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,11,0,0,1,Apr,1478
2964,42,Graduation,Married,26872.0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,11,0,1,0,Oct,72
5585,51,Graduation,Single,21359.0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,11,1,0,1,Apr,48
9687,48,Graduation,Single,73170.0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,11,0,0,0,May,726
3732,68,Master,Married,52750.0,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,11,0,1,1,Feb,860
6303,37,PhD,Together,91820.0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,11,0,1,0,November,1497
11176,53,PhD,Together,65968.0,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,11,0,1,1,May,495
2986,47,Graduation,Married,30772.0,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,11,0,1,2,March,20
7462,69,Graduation,Single,22507.0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,11,0,0,0,November,570
3900,51,Graduation,Married,65685.0,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,11,0,1,1,March,769
7034,45,2n Cycle,Married,25804.0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Sep,55
9493,43,PhD,Single,76412.0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,11,1,0,0,May,1808
1143,51,Graduation,Married,22063.0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Aug,55
1,62,Graduation,Single,57091.0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,11,1,0,0,Jun,577
3855,60,Graduation,Married,22419.0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,11,0,1,0,Apr,162
5536,64,Graduation,Together,87771.0,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,11,1,1,1,May,1957
5989,64,2n Cycle,Divorced,78353.0,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,11,0,0,1,Apr,1576
9499,69,Graduation,Married,93404.0,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,11,0,1,3,May,1616
6768,61,Graduation,Divorced,37859.0,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,11,0,0,3,Yan,36
2150,65,PhD,Widow,80995.0,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,11,0,0,1,May,1482
6646,39,Graduation,Together,16529.0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,11,0,1,1,March,22
4887,47,PhD,Divorced,55412.0,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,11,0,0,2,November,63
8560,31,Graduation,Single,48789.0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,11,0,0,0,Sep,680
3321,56,PhD,Together,56575.0,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,11,0,1,2,May,542
11003,43,2n Cycle,Together,25130.0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,50
10402,56,Graduation,Married,35441.0,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,11,0,1,2,Feb,39
9904,67,Graduation,Married,71391.0,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,11,0,1,1,March,1043
6141,51,Master,Single,49494.0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,11,0,0,1,Apr,385
5687,43,Graduation,Divorced,81702.0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,11,0,0,0,Sep,1633
10856,43,2n Cycle,Single,45889.0,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,11,0,0,1,July,46
5121,46,Graduation,Single,56628.0,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,11,0,0,1,March,761
4186,73,Graduation,Together,34026.0,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,11,0,1,2,Aug,76
368,49,Graduation,Married,40049.0,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,11,0,1,1,November,290
3312,35,Graduation,Single,34176.0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,11,0,0,1,May,89
11121,42,Graduation,Married,19419.0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,11,0,1,1,November,70
5332,63,2n Cycle,Married,82504.0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,11,0,1,0,July,1066
5848,53,Graduation,Together,81205.0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,11,1,1,0,Yan,2009
10343,32,2n Cycle,Single,61618.0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,11,0,0,0,Sep,1345
5935,67,Master,Single,55284.0,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,11,0,0,1,December,764
2895,60,Graduation,Single,49980.0,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,11,0,0,1,Oct,195
10262,43,Graduation,Married,15072.0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,11,0,1,2,May,53
7848,49,Graduation,Single,49166.0,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,11,0,0,1,Jun,368
9477,69,PhD,Married,65324.0,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,11,0,1,1,Yan,544
4856,66,2n Cycle,Married,82347.0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,11,0,1,0,November,1853
7186,57,PhD,Together,30843.0,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,11,0,1,2,May,35
5794,49,PhD,Married,46374.0,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,11,1,1,1,March,446
1456,44,Graduation,Single,60474.0,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,11,0,0,1,Apr,1180
4877,50,Master,Married,38576.0,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,March,41
425,38,Graduation,Married,55357.0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,11,0,1,2,Feb,727
3007,57,Graduation,Together,37758.0,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,11,0,1,2,Oct,40
1031,34,2n Cycle,Married,85710.0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,11,0,1,0,May,1062
4297,54,Graduation,Together,23228.0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Yan,40
807,54,Master,Together,44602.0,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,11,0,1,2,Feb,292
9553,36,Graduation,Married,7500.0,09-01-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,11,0,1,0,Yan,15
4271,34,2n Cycle,Together,38683.0,04-10-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,11,0,1,1,Oct,341
4120,48,2n Cycle,Single,49514.0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,11,0,0,1,December,369
2036,50,PhD,Together,57906.0,11-06-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,11,0,1,1,Jun,401
115,57,Master,Single,43456.0,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,11,0,0,1,March,393
4259,37,Master,Single,19485.0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,Sep,10
8687,45,Graduation,Together,53172.0,06-05-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,11,0,1,1,May,486
2447,44,Graduation,Together,30545.0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,11,0,1,1,Oct,69
10140,40,PhD,Together,70123.0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,11,0,1,0,Sep,1727
9353,64,Graduation,Single,62450.0,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,11,0,0,1,Yan,995
